x,routeName,distributor,distributor_name,tsm_id,is_available,type,subType,chain,street,locality,city,district,state,country,pincode,class,landline,mobile,fax,email,contact_person,latitude,longitude,Sales Rep name,Territory Manager name,id,external_id,name,stage,retailer_created_date,retailer_created_by,retailer_created_by_name,modified_date,modified_by,deleted_date,deleted_by,CF_Collections Due,Profile Completeness,Shop Code
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Hs-26, 2Nd Floor, Kailash Cly, Market, New Delhi , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447865,ISON267,Cafe 27 Kitchen Restasurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,C27K
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"N-8, First Floor, N-Block, Market, Greater Kailash-1 New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447866,ISON279,Cafe Diva Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,CADIV
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"F-06-07-08, Ff, Sangam Court Yard Mall, Sangam Cin, Sec.9, R.K. Puram, New Delhi, Delhi, Delhi, 110022",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447867,ISON280,Cafe Diva Unit Of Riga Foods,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03156
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"F/12-13 S.F. Connaught, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447868,ISON286,Cafe Morrision Frisky Hospitality Pvt.Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03082
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Plot No. F 39, 40, Flat No. 101 To 111 And Flat No, 201, First And Second Floor, Inner Circle, Cp., Delhi, Delhi, 110001",,Central Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447869,ISON288,Cafe Public Connection,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03028
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"No.9, H-Block, Plaza Cinema Building, Connaught Place, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447871,ISON292,"Caffe Tonino, Unit Of Pyramids",NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02724
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Unit Of New Line Information Systems Pvt. Ltd., P-15, Gf & Mf, Connaught Place, New Delhi, New Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447872,ISON293,Caffe-9 Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02378
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"B-45-47 Cannaught Place, New Delhi , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447873,ISON299,Castle 9 Restaurnat,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,CASL
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"M-16 1St Floor Cp New Delhi, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447874,ISON307,Chew -Bhagwati Consultants & Farms Development P L,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02346
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"G-4,G-5,G-6 Marina Arcade Connought Circus, New Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447876,ISON315,China Garden,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02690
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"M-73, M Block Greater Kailash, Ii Nd New Delhi , New Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447877,ISON316,China Garden Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,CHINA
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"A-31, Kailash Colony, New Delhi, Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447878,ISON317,China Pearl,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02938
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"A-81A Central Market Road, Lajpat Ngr.-Ii New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447879,ISON318,Ching Wah Restt.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,CWR
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"M-34, Grater Kailash-Ii, New Delhi-48 , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447881,ISON322,Chungwa Rest,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,CHUNG
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Property No. D-14, 3Rd Floor, South Extension, Part 2, New Delhi, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447883,ISON327,Circus - A Unit Of Urban Palette Restaurants Llp,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03313
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Flat No.62, Ist & Iind Floor, Khan Market New Delhi, New Delhi, Delhi",,South Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447885,ISON342,Coffee Bean Tea Leaf & Harrys Bar Unit Of Harrys,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,BLR
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"91-93 Flyover Market Defence Colony, Delhi, Delhi, 110024",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447887,ISON347,D'S Biryani Corner,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02752
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"First Floor, Plaza Cinema Building, H-Block, Connaught Place, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447888,ISON348,D'S Biryani Corner,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02752
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"81/3, 1St Floor, Adchini, Sri Aurbindo Marg, New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447891,ISON353,Days Of Raj Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,DAYS
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Delhi Darbar Restt, L-9 Connaught Circus New Delhi-01, New Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447892,ISON357,Delhi Darbar,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,CLDB
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Ag - 1 Rg City Centre, Motia Khan, Pahar Ganj, New Delhi, Delhi",,Central Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447893,ISON360,Delhi Knighters Restaurant And Caters Pvt Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02155
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"N-3, 2Nd Floor, N Block Market, N Block, Gk-1, Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447894,ISON366,Depot 48 Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03448
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"N95 And Half Part Of N-94, 2Nd Floor, Connaught, Place, New Delhi, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447895,ISON367,Desi Vibes Unit Of Goyal Kitchen & Grill Pvt. Ltd.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02847
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Unit No. R-9, Ugf, Epicuria, Tdi South Bridge,, Nehru Place Metro Station, New Delhi, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447897,ISON373,Dimcha - A Unit Of Rara Premier Foods P Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03340
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"N-17, Gf, Ff, Sf Gk 1 Market New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447898,ISON374,Dimcha Aniq Dao,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02452
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"M-8, Greater Kailash, Part-Ii, M-Block, New Delhi, New Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447899,ISON377,Diva Restt.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,DIV
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"4/3, Satyawati Marg Ff, Roop Nagar, New Delhi, Delhi, 110007",,North Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447901,ISON388,Ds Biryani Corner,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,DSBR
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"D-17, 1St & 2Nd Floor, Defence Colony, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447903,ISON394,Ek Bar Restt,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02249
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"M-32, Second Floor, M-Block Market, G.K-I, N.A., Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447904,ISON395,Elation,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02976
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Embassy Restt, D-11, Connaught Place New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447905,ISON400,Embassy Restt.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,EMBY
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Essex Farm Restt, 4-Aurbondo Marg New Delhi -16, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447907,ISON405,Essex Farm Restt.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,EXXF
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"F14/15, Middle Circle, Connaught Place, New Delhi, New Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447908,ISON406,Excuse Me Boss,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02495
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"N 49, Ff, Connaught Place, New Delhi, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447910,ISON409,F Bar & Lounge- Unit Of Bravo Hotels P Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02844
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"R-1, Mrt Building, Lower Ground Floor, Nehru Place, Nehru Place, Delhi, 110019",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447912,ISON416,Fio,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02084
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"A Unit Of K House Restaurants Pvt. Ltd., M-41/2,, Speed Bird House, G.F., Mazzanine Floor, Cp, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447913,ISON423,Fuji Japanese Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02880
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Flat No.N-57,58,59,60 And Half Of N-61,First Floor, Munsilal,Building,N-Block,Connaught Place, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447914,ISON425,Funbars Hospitality Private Limited,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03211
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"B - 206, Krishna Market, Lajpat Nagar - I, Delhi, Delhi, 110024",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447916,ISON427,G T Bar & Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03284
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"M-16, Ground & Mezzanine Floor, Outer Circle, Connaught Place, New Delhi - 110001, Delhi, Delhi, 110001",,Central Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447917,ISON428,Garam Dharam Dhaba,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03008
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Ground Floor & First Floor,J-2/12,Bk Dutt Market, Rajouri Garden, Delhi, Delhi, 110027",,West Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447918,ISON429,Garam Dharm Dhabha,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03314
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"M- 55, Sf,M Block Market,G.K -1,New Delhi, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447919,ISON431,Gastronomica-A Unit Of Delicious Concepts P Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02837
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"N-4,N Block Market, Greater Kailash -1, Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447920,ISON432,Gatzby Kitchen And Bar A Unit Of Legacy Hospitality P Ltd.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03048
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"B-11/2, Okhla Industrial Area Phase Ii New Delhi, New Delhi, Delhi, 110020",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447921,ISON433,Gautam Paradise Restt.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,GAUTA
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"K-24, Connaught Place, New Delhi-1 , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447923,ISON437,Gola Restt.,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,GOLA
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Bg-08 Ground Floor, Block B, Ansal Plaza, Delhi, Delhi, 110049",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447924,ISON438,Gola Sizzler,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,ALHW
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"28, Ground Floor, Lodhi Colony, Main Maeket, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447925,ISON452,Guppy By Ai,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02250
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Ground Floor, M-11, Middle Circle,, Connought Place, New Delhi, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447926,ISON466,Hotmess A Unit Of Rosewood Cafe Pvt Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03285
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"M-39,Second Floor,Outer Circle,, Connaught Place,New Delhi, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447927,ISON467,House Of Commons,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03236
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"54, Gf, Janpath New Delhi, Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447929,ISON470,Hybrid -A Unit Of Hybrid Hospitality Llp,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02835
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"B-45, First Floor, Connaught, Place, New Delhi , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447930,ISON472,Ignis Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,IGNIS
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Fourth Floor 1A/1, Hauz Khas, Second Floor Third Floor & Village New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447932,ISON476,Imperfecto Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,IMPR
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"N-18, 1St & 2Nd Floor, N-Block Market,, Greater Kailash, Part-I, New Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447933,ISON477,In The Punjab - Unit Of Jhakaas Restaurants P. Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02251
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"52 ,G.F, F.F, Janpath , New Delhi, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447934,ISON478,Informal-A Unit Of Bel Cibo Hospitality P Ltd,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02997
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Shop No 10, Ground, First And Second Floor, Defence Colony Main Market, Delhi, Delhi, 110024",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447937,ISON490,Jugaad Bar & Birsto Unit Of Snm Hospitality,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03280
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Ff Sf & Third Floor, P- 17/90, Outer Circle,, Connaught Place, New Delhi, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447939,ISON492,Jungle Jamboree,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03252
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"M-24, First Floor & Second Floor, Greater Kailash, Part - I, New Delhi - 110048, Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447940,ISON494,Junglee Billee,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03069
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"M-4, 2Nd Floor, M- Block Market,, Greater Kailash, Part-Ii, New Delhi, New Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447941,ISON495,Ka'Booze Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02322
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"N-2, Greater Kailash, Part-1 New Delhi, New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447942,ISON499,Kasbah Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,KRI
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"E-9, Kalkaji, Main Road, New Delhi , New Delhi, Delhi",,South Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447943,ISON500,Khidmat Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,KDMTR
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"P-10/90, First Floor & Second Floor, Connaught Place, Delhi, Delhi, 110001",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447945,ISON502,Kinbuck2,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT02727
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"N-11, 2Nd & 3Rd Floor, N-Block Market, Greater Kailash-I, New Delhi-110048, Delhi, Delhi, 110048",,New Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447947,ISON518,Laidback Cafe - Unit Of Om Shalom,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,RT03114
275687,Rohit Gupta Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"6,Shopping Centre, Malcha Marg New Delhi, New Delhi, Delhi",,North Delhi,,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3447948,ISON522,Lazeedz Affair,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,LAZE
275688,Manmohan Singh Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"M-38 Cannaught Circus, New Delhi -1 , New Delhi, Delhi",,New Delhi,,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3447950,ISON529,Lido Restaurant,NA,27-03-2018 15:38,169480,Maneesh Kumar,27-03-2018 15:38,Maneesh Kumar,,,,13,LID
